GEO.id2,HC01_EST_VC01,HC02_EST_VC01,HC03_EST_VC01,HC04_EST_VC01,,,,,
Id2,Total; Estimate; Workers 16 years and over,"Car, truck, or van -- drove alone; Estimate; Workers 16 years and over","Car, truck, or van -- carpooled; Estimate; Workers 16 years and over",Public transportation (excluding taxicab); Estimate; Workers 16 years and over,,,,,
24226,475,416,35,0,,,,,
24228,2364,1991,226,0,,,,,
24230,2522,2153,257,23,,,,,
24236,1095,951,94,0,,,,,
24237,370,356,6,0,,,,,
24239,63,41,0,0,,,,,
24243,887,797,75,10,,,,,
24244,1843,1608,176,0,,,,,
24245,260,140,49,0,,,,,
24246,150,104,0,46,,,,,
24248,794,700,78,0,,,,,
24250,526,514,0,0,,,,,
24251,3401,2940,376,6,,,,,
24256,902,812,68,5,,,,,
24258,763,709,32,0,,,,,
24260,1828,1605,162,0,,,,,
24263,2471,2092,272,0,,,,,
24265,132,92,10,10,,,,,
24266,3599,3079,332,0,,,,,
24269,85,71,14,0,,,,,
24270,283,204,0,0,,,,,
24271,857,771,68,0,,,,,
24272,124,84,40,0,,,,,
24273,3037,2712,250,0,,,,,
24277,1282,1172,66,0,,,,,
24279,1606,1243,314,19,,,,,
24280,250,220,25,0,,,,,
24281,858,692,80,0,,,,,
24282,94,80,7,5,,,,,
24283,718,550,122,0,,,,,
24290,663,552,59,0,,,,,
24292,227,192,21,0,,,,,
24293,3848,3123,442,0,,,,,
24301,5899,4966,488,17,,,,,
24311,833,710,86,0,,,,,
24312,713,540,173,0,,,,,
24313,308,253,17,0,,,,,
24314,775,676,68,0,,,,,
24315,1193,1000,86,7,,,,,
24316,8,8,0,0,,,,,
24317,1839,1463,329,0,,,,,
24318,286,256,7,0,,,,,
24319,3314,2911,192,8,,,,,
24322,124,69,55,0,,,,,
24323,292,195,24,0,,,,,
24324,955,915,26,0,,,,,
24325,292,128,164,0,,,,,
24326,495,397,30,0,,,,,
24328,761,679,76,0,,,,,
24330,1145,910,208,17,,,,,
24333,7060,6016,803,28,,,,,
24340,2505,2155,233,0,,,,,
24343,4001,3337,386,11,,,,,
24347,804,642,138,0,,,,,
24348,1504,1265,187,21,,,,,
24350,528,437,64,0,,,,,
24351,226,176,43,0,,,,,
24352,335,277,40,0,,,,,
24354,6092,5232,526,112,,,,,
24360,3065,2687,261,10,,,,,
24361,2292,1795,217,10,,,,,
24363,462,352,45,8,,,,,
24366,187,175,0,0,,,,,
24368,2340,2002,233,7,,,,,
24370,2394,2078,271,0,,,,,
24374,369,267,102,0,,,,,
24375,497,398,41,0,,,,,
24377,109,35,52,0,,,,,
24378,413,320,68,22,,,,,
24380,1145,688,272,0,,,,,
24381,2349,2139,176,0,,,,,
24382,5690,4677,573,90,,,,,
24401,15944,13166,1204,90,,,,,
24411,26,26,0,0,,,,,
24412,27,11,0,0,,,,,
24413,72,58,0,0,,,,,
24415,26,0,0,0,,,,,
24416,3563,3029,148,0,,,,,
24421,2016,1705,107,0,,,,,
24422,2340,1907,254,43,,,,,
24426,5816,5186,463,32,,,,,
24430,536,460,45,0,,,,,
24431,1264,1148,105,0,,,,,
24432,156,100,0,0,,,,,
24433,25,25,0,0,,,,,
24435,1206,1045,45,0,,,,,
24437,543,447,0,0,,,,,
24439,416,268,38,18,,,,,
24440,1402,1262,49,0,,,,,
24441,3203,2734,282,13,,,,,
24442,59,0,8,0,,,,,
24445,1070,945,61,0,,,,,
24448,143,121,4,1,,,,,
24450,5840,4349,407,0,,,,,
24457,17,17,0,0,,,,,
24458,160,92,22,0,,,,,
24459,234,211,12,0,,,,,
24460,794,680,39,3,,,,,
24464,74,74,0,0,,,,,
24465,576,455,50,0,,,,,
24467,1053,905,79,0,,,,,
24471,726,578,19,11,,,,,
24472,784,722,35,2,,,,,
24473,313,273,14,0,,,,,
24474,147,147,0,0,,,,,
24476,95,95,0,0,,,,,
24477,5291,4773,269,82,,,,,
24479,648,595,22,0,,,,,
24482,2185,1926,209,6,,,,,
24483,392,370,0,0,,,,,
24484,465,431,12,22,,,,,
24485,59,54,0,0,,,,,
24486,1883,1613,129,0,,,,,
24487,142,88,36,0,,,,,
24501,10785,7626,1286,676,,,,,
24502,21497,17286,2313,312,,,,,
24503,8551,7108,740,86,,,,,
24504,3905,3143,202,195,,,,,
24517,2256,1890,238,0,,,,,
24520,663,566,60,0,,,,,
24521,4436,3619,498,13,,,,,
24522,4114,3486,247,0,,,,,
24523,8459,6832,796,16,,,,,
24526,486,405,44,3,,,,,
24527,1644,1353,187,3,,,,,
24528,1189,975,41,0,,,,,
24529,548,424,75,11,,,,,
24530,565,504,20,1,,,,,
24531,3643,2985,470,9,,,,,
24534,546,450,60,19,,,,,
24536,134,134,0,0,,,,,
24538,2157,1786,168,2,,,,,
24539,40,33,0,0,,,,,
24540,12980,10929,1303,143,,,,,
24541,10891,8866,1102,235,,,,,
24549,2010,1750,116,1,,,,,
24550,4007,3310,321,0,,,,,
24551,11384,9788,859,58,,,,,
24553,795,583,159,15,,,,,
24554,1940,1538,252,0,,,,,
24555,1084,905,118,2,,,,,
24556,1774,1627,109,0,,,,,
24557,2913,2329,399,1,,,,,
24558,2818,2402,213,3,,,,,
24562,167,126,41,0,,,,,
24563,2318,2020,205,0,,,,,
24565,392,273,69,3,,,,,
24566,540,463,67,0,,,,,
24569,438,409,29,0,,,,,
24570,0,0,0,0,,,,,
24571,911,781,88,0,,,,,
24572,7012,6002,710,128,,,,,
24574,2170,1762,140,50,,,,,
24577,2080,1792,131,17,,,,,
24578,445,373,0,0,,,,,
24579,732,566,135,0,,,,,
24580,232,175,57,0,,,,,
24581,0,0,0,0,,,,,
24586,2521,2278,166,1,,,,,
24588,4088,3700,327,0,,,,,
24589,1027,816,33,6,,,,,
24590,3905,3091,536,5,,,,,
24592,5231,4334,465,1,,,,,
24593,895,605,152,35,,,,,
24594,461,365,74,0,,,,,
24595,272,64,0,0,,,,,
24597,478,390,52,10,,,,,
24598,754,542,134,0,,,,,
24599,239,115,43,20,,,,,
24601,0,0,0,0,,,,,
24602,361,299,38,0,,,,,
24603,218,191,9,0,,,,,
24604,154,100,54,0,,,,,
24605,4046,3529,238,1,,,,,
24606,64,31,33,0,,,,,
24607,97,97,0,0,,,,,
24609,2817,2397,190,8,,,,,
24612,93,86,0,0,,,,,
24613,150,109,13,0,,,,,
24614,2635,2374,229,8,,,,,
24620,714,577,89,17,,,,,
24622,187,173,14,0,,,,,
24628,150,150,0,0,,,,,
24630,2412,2136,242,6,,,,,
24631,513,440,47,0,,,,,
24634,160,142,10,0,,,,,
24635,137,90,29,0,,,,,
24637,1651,1487,130,0,,,,,
24639,973,844,107,0,,,,,
24641,2239,1942,177,0,,,,,
24646,255,210,33,0,,,,,
24649,981,950,9,0,,,,,
24651,2070,1599,319,0,,,,,
24656,1175,989,124,12,,,,,
24657,110,106,0,0,,,,,
24701,7678,6453,728,80,,,,,
24712,724,499,50,0,,,,,
24714,26,26,0,0,,,,,
24715,101,93,2,0,,,,,
24716,126,114,12,0,,,,,
24719,13,13,0,0,,,,,
24724,15,15,0,0,,,,,
24726,19,19,0,0,,,,,
24729,28,28,0,0,,,,,
24731,199,168,31,0,,,,,
24733,342,330,0,12,,,,,
24736,173,127,15,0,,,,,
24737,53,53,0,0,,,,,
24738,21,9,12,0,,,,,
24740,12033,10315,1062,9,,,,,
24747,892,703,175,0,,,,,
24801,962,853,65,0,,,,,
24808,175,155,20,0,,,,,
24811,178,178,0,0,,,,,
24813,189,148,0,0,,,,,
24815,157,151,6,0,,,,,
24816,12,12,0,0,,,,,
24817,93,80,11,0,,,,,
24818,150,102,31,0,,,,,
24822,179,179,0,0,,,,,
24823,112,51,61,0,,,,,
24826,13,7,0,0,,,,,
24827,587,447,108,0,,,,,
24828,143,115,19,0,,,,,
24830,29,27,0,0,,,,,
24831,48,48,0,0,,,,,
24834,96,96,0,0,,,,,
24836,129,98,31,0,,,,,
24839,277,162,9,0,,,,,
24843,14,14,0,0,,,,,
24844,481,398,83,0,,,,,
24845,149,97,26,0,,,,,
24846,36,28,8,0,,,,,
24847,42,0,42,0,,,,,
24848,53,50,0,0,,,,,
24849,112,98,0,0,,,,,
24850,162,143,19,0,,,,,
24851,65,65,0,0,,,,,
24853,209,178,31,0,,,,,
24854,139,139,0,0,,,,,
24857,216,203,0,0,,,,,
24860,51,43,8,0,,,,,
24861,42,26,11,5,,,,,
24862,75,68,7,0,,,,,
24866,69,69,0,0,,,,,
24867,160,101,37,0,,,,,
24868,284,223,14,22,,,,,
24869,96,82,14,0,,,,,
24870,811,623,110,0,,,,,
24871,48,48,0,0,,,,,
24872,84,67,17,0,,,,,
24873,118,93,0,0,,,,,
24874,783,743,25,0,,,,,
24878,81,48,33,0,,,,,
24879,188,188,0,0,,,,,
24880,0,0,0,0,,,,,
24881,94,71,23,0,,,,,
24882,72,49,0,0,,,,,
24884,88,32,36,0,,,,,
24887,0,0,0,0,,,,,
24888,36,27,5,0,,,,,
24892,310,268,18,0,,,,,
24894,31,31,0,0,,,,,
24898,55,55,0,0,,,,,
24901,3693,2908,371,0,,,,,
24910,1695,1315,218,0,,,,,
24915,234,197,18,6,,,,,
24916,309,284,25,0,,,,,
24918,680,521,138,0,,,,,
24920,142,127,5,0,,,,,
24924,151,131,20,0,,,,,
24925,337,275,62,0,,,,,
24927,87,67,20,0,,,,,
24931,493,456,10,0,,,,,
24934,180,142,30,0,,,,,
24935,287,164,103,0,,,,,
24938,751,718,21,0,,,,,
24941,565,415,83,0,,,,,
24944,242,225,6,0,,,,,
24945,114,70,14,0,,,,,
24946,545,343,121,0,,,,,
24951,501,434,29,0,,,,,
24954,1585,1261,188,0,,,,,
24957,120,107,13,0,,,,,
24962,34,34,0,0,,,,,
24963,1469,1341,89,0,,,,,
24966,582,525,17,0,,,,,
24970,1907,1580,248,2,,,,,
24974,88,59,18,0,,,,,
24976,558,522,15,0,,,,,
24977,173,140,12,0,,,,,
24981,367,298,69,0,,,,,
24983,969,840,77,0,,,,,
24984,67,30,29,0,,,,,
24986,2397,1989,227,28,,,,,
24991,243,234,0,0,,,,,
25002,0,0,0,0,,,,,
25003,1213,860,211,0,,,,,
25005,93,80,3,0,,,,,
25007,222,207,10,0,,,,,
25008,0,0,0,0,,,,,
25009,435,382,31,0,,,,,
25011,553,420,121,0,,,,,
25015,1671,1316,204,48,,,,,
25019,164,115,49,0,,,,,
25021,78,73,5,0,,,,,
25022,0,0,0,0,,,,,
25024,242,225,17,0,,,,,
25025,73,60,13,0,,,,,
25028,115,115,0,0,,,,,
25030,69,52,17,0,,,,,
25031,457,437,5,0,,,,,
25033,778,698,65,0,,,,,
25035,302,253,35,14,,,,,
25036,302,214,46,0,,,,,
25039,403,349,41,8,,,,,
25040,145,92,53,0,,,,,
25043,426,316,41,0,,,,,
25044,47,47,0,0,,,,,
25045,1897,1487,283,5,,,,,
25047,115,86,0,0,,,,,
25048,0,0,0,0,,,,,
25049,154,139,15,0,,,,,
25051,93,78,15,0,,,,,
25053,1215,1004,113,0,,,,,
25054,115,115,0,0,,,,,
25057,87,71,0,0,,,,,
25059,184,152,0,0,,,,,
25060,152,123,17,0,,,,,
25061,141,141,0,0,,,,,
25062,19,19,0,0,,,,,
25063,662,458,114,0,,,,,
25064,4246,3285,542,74,,,,,
25067,283,248,28,0,,,,,
25070,941,806,91,14,,,,,
25071,4711,3648,716,49,,,,,
25075,122,75,47,0,,,,,
25076,30,30,0,0,,,,,
25081,575,532,43,0,,,,,
25082,564,413,108,0,,,,,
25083,289,206,83,0,,,,,
25085,280,214,24,0,,,,,
25086,234,201,6,3,,,,,
25088,28,18,10,0,,,,,
25090,61,42,19,0,,,,,
25093,14,14,0,0,,,,,
25102,107,83,12,0,,,,,
25103,48,48,0,0,,,,,
25106,125,82,13,0,,,,,
25107,168,137,31,0,,,,,
25108,213,190,0,0,,,,,
25109,352,352,0,0,,,,,
25110,113,109,0,4,,,,,
25111,284,193,24,0,,,,,
25112,56,17,0,0,,,,,
25113,291,227,64,0,,,,,
25114,249,212,15,0,,,,,
25115,24,24,0,0,,,,,
25118,270,184,33,0,,,,,
25119,169,169,0,0,,,,,
25121,221,155,37,0,,,,,
25123,1041,963,47,0,,,,,
25124,779,697,44,0,,,,,
25125,167,161,6,0,,,,,
25126,22,9,0,13,,,,,
25130,1211,1078,92,0,,,,,
25132,40,40,0,0,,,,,
25133,241,196,30,0,,,,,
25134,151,151,0,0,,,,,
25136,681,418,50,27,,,,,
25139,109,109,0,0,,,,,
25140,363,280,73,0,,,,,
25141,38,9,29,0,,,,,
25142,115,75,0,0,,,,,
25143,3606,2580,703,53,,,,,
25148,47,47,0,0,,,,,
25149,38,38,0,0,,,,,
25152,63,54,0,0,,,,,
25154,168,156,12,0,,,,,
25156,20,20,0,0,,,,,
25159,2401,2277,36,3,,,,,
25160,44,44,0,0,,,,,
25161,164,147,17,0,,,,,
25162,188,137,42,0,,,,,
25164,373,219,154,0,,,,,
25165,215,159,56,0,,,,,
25168,818,776,34,0,,,,,
25169,177,127,50,0,,,,,
25173,92,92,0,0,,,,,
25174,128,108,20,0,,,,,
25177,10524,8941,1080,120,,,,,
25180,27,27,0,0,,,,,
25181,320,320,0,0,,,,,
25183,0,0,0,0,,,,,
25185,0,0,0,0,,,,,
25186,417,302,18,0,,,,,
25187,489,234,255,0,,,,,
25193,117,113,1,0,,,,,
25201,0,0,0,0,,,,,
25202,454,381,63,0,,,,,
25203,7,7,0,0,,,,,
25204,57,57,0,0,,,,,
25205,57,57,0,0,,,,,
25206,90,78,8,0,,,,,
25208,311,281,30,0,,,,,
25209,356,292,33,0,,,,,
25211,37,37,0,0,,,,,
25213,2872,2207,410,0,,,,,
25214,182,172,10,0,,,,,
25234,642,558,73,0,,,,,
25235,324,148,114,0,,,,,
25239,553,450,103,0,,,,,
25241,637,460,149,0,,,,,
25243,179,145,34,0,,,,,
25244,111,111,0,0,,,,,
25245,319,307,12,0,,,,,
25247,196,145,34,0,,,,,
25248,969,859,73,0,,,,,
25251,107,98,9,0,,,,,
25252,496,472,17,0,,,,,
25253,907,752,59,0,,,,,
25259,130,92,31,0,,,,,
25260,612,520,36,0,,,,,
25261,77,65,0,0,,,,,
25262,629,600,29,0,,,,,
25264,85,77,8,0,,,,,
25265,528,450,75,0,,,,,
25266,287,182,93,0,,,,,
25267,295,207,19,0,,,,,
25268,164,122,42,0,,,,,
25270,430,287,108,0,,,,,
25271,3594,2988,356,0,,,,,
25275,799,655,144,0,,,,,
25276,2463,2065,202,0,,,,,
25285,273,155,89,0,,,,,
25286,524,451,38,0,,,,,
25287,299,299,0,0,,,,,
25301,1080,735,78,103,,,,,
25302,6702,4939,1029,183,,,,,
25303,3653,2991,403,53,,,,,
25304,4033,3062,374,148,,,,,
25305,0,0,0,0,,,,,
25306,2713,2287,253,84,,,,,
25309,5628,4511,675,56,,,,,
25311,4679,3325,540,257,,,,,
25312,5958,5058,540,109,,,,,
25313,6291,4813,895,185,,,,,
25314,7820,6837,623,0,,,,,
25315,1320,1041,166,41,,,,,
25320,2446,2176,110,0,,,,,
25401,5685,4408,771,24,,,,,
25403,6706,5636,668,160,,,,,
25404,9316,7640,1037,113,,,,,
25405,6325,5180,829,53,,,,,
25411,5255,4054,902,0,,,,,
25413,4165,3451,533,0,,,,,
25414,7826,5879,1047,193,,,,,
25419,4596,4051,382,32,,,,,
25420,1947,1527,344,18,,,,,
25422,620,564,34,0,,,,,
25425,6378,4814,812,199,,,,,
25427,5437,4917,392,25,,,,,
25428,4679,3972,491,29,,,,,
25430,3892,3272,422,74,,,,,
25431,171,136,35,0,,,,,
25432,40,40,0,0,,,,,
25434,1119,954,112,0,,,,,
25437,144,127,0,0,,,,,
25438,3506,2854,430,60,,,,,
25442,772,619,69,23,,,,,
25443,3391,2349,347,127,,,,,
25444,99,54,45,0,,,,,
25446,705,594,59,0,,,,,
25501,432,333,73,0,,,,,
25502,361,342,0,0,,,,,
25503,114,114,0,0,,,,,
25504,5084,4175,498,35,,,,,
25505,159,159,0,0,,,,,
25506,1219,946,132,0,,,,,
25507,334,283,35,0,,,,,
25508,2920,2593,257,0,,,,,
25510,2491,2210,173,0,,,,,
25511,251,105,103,0,,,,,
25512,190,165,13,0,,,,,
25514,1016,859,69,10,,,,,
25515,874,714,60,18,,,,,
25517,654,567,87,0,,,,,
25520,478,382,96,0,,,,,
25521,303,259,44,0,,,,,
25523,1030,919,48,0,,,,,
25524,1063,812,162,0,,,,,
25526,10046,8538,957,0,,,,,
25529,263,263,0,0,,,,,
25530,2249,1923,180,0,,,,,
25534,29,29,0,0,,,,,
25535,1132,823,145,0,,,,,
25537,726,688,29,0,,,,,
25540,106,106,0,0,,,,,
25541,3532,3160,233,24,,,,,
25545,2231,1977,163,0,,,,,
25547,270,256,14,0,,,,,
25550,3119,2791,208,1,,,,,
25555,695,631,32,0,,,,,
25557,470,373,85,0,,,,,
25559,726,585,129,0,,,,,
25560,3925,3395,258,35,,,,,
25564,664,549,115,0,,,,,
25565,258,190,68,0,,,,,
25567,268,257,0,0,,,,,
25570,1593,1367,174,14,,,,,
25571,707,621,31,4,,,,,
25573,300,266,0,0,,,,,
25601,1804,1446,153,0,,,,,
25606,280,228,21,0,,,,,
25607,370,332,23,0,,,,,
25608,232,158,50,0,,,,,
25611,347,268,79,0,,,,,
25617,286,198,10,0,,,,,
25621,543,451,54,0,,,,,
25624,126,126,0,0,,,,,
25625,431,397,9,0,,,,,
25628,151,104,0,0,,,,,
25630,242,151,88,0,,,,,
25632,120,64,56,0,,,,,
25634,265,213,52,0,,,,,
25635,506,415,47,0,,,,,
25637,229,229,0,0,,,,,
25638,332,305,27,0,,,,,
25639,113,113,0,0,,,,,
25644,101,70,31,0,,,,,
25646,344,325,7,0,,,,,
25647,404,356,48,0,,,,,
25649,471,384,78,0,,,,,
25650,68,68,0,0,,,,,
25651,197,155,42,0,,,,,
25652,446,404,14,0,,,,,
25653,106,106,0,0,,,,,
25654,79,57,0,0,,,,,
25661,2015,1771,182,0,,,,,
25666,157,119,12,0,,,,,
25669,236,222,14,0,,,,,
25670,1761,1439,220,0,,,,,
25671,293,234,51,0,,,,,
25672,62,51,11,0,,,,,
25674,746,660,59,0,,,,,
25676,321,228,93,0,,,,,
25678,429,286,64,0,,,,,
25688,126,126,0,0,,,,,
25690,159,134,25,0,,,,,
25692,179,156,23,0,,,,,
25696,69,43,0,0,,,,,
25699,15,0,15,0,,,,,
25701,10122,8027,644,136,,,,,
25702,2738,2234,309,12,,,,,
25703,2335,1404,157,68,,,,,
25704,6512,5670,416,47,,,,,
25705,8798,7728,629,131,,,,,
25801,13656,11307,1298,33,,,,,
25810,108,108,0,0,,,,,
25811,35,35,0,0,,,,,
25812,642,542,50,0,,,,,
25813,2264,1992,235,0,,,,,
25817,214,170,30,0,,,,,
25818,188,188,0,0,,,,,
25820,62,49,13,0,,,,,
25823,662,510,70,0,,,,,
25825,1124,1053,71,0,,,,,
25826,106,106,0,0,,,,,
25827,830,703,109,0,,,,,
25831,251,201,41,0,,,,,
25832,1647,1428,131,0,,,,,
25836,176,176,0,0,,,,,
25837,95,54,0,0,,,,,
25839,223,174,28,0,,,,,
25840,3002,2723,172,0,,,,,
25841,275,170,27,7,,,,,
25843,258,244,14,0,,,,,
25844,337,237,88,0,,,,,
25845,242,188,7,0,,,,,
25846,44,26,0,0,,,,,
25848,67,67,0,0,,,,,
25849,80,63,0,0,,,,,
25853,0,0,0,0,,,,,
25854,550,401,118,0,,,,,
25855,0,0,0,0,,,,,
25857,49,49,0,0,,,,,
25862,60,60,0,0,,,,,
25864,99,52,47,0,,,,,
25865,525,478,13,3,,,,,
25868,75,63,12,0,,,,,
25870,10,10,0,0,,,,,
25871,144,90,36,0,,,,,
25873,299,226,44,0,,,,,
25875,155,142,0,0,,,,,
25876,43,43,0,0,,,,,
25878,239,182,31,0,,,,,
25879,159,159,0,0,,,,,
25880,2317,1920,218,0,,,,,
25882,1098,928,125,0,,,,,
25901,4266,3564,354,0,,,,,
25902,53,53,0,0,,,,,
25904,79,68,0,0,,,,,
25906,121,102,19,0,,,,,
25907,46,33,13,0,,,,,
25908,19,0,0,0,,,,,
25911,6,6,0,0,,,,,
25913,69,25,44,0,,,,,
25915,91,87,4,0,,,,,
25916,0,0,0,0,,,,,
25917,614,387,112,0,,,,,
25918,1734,1454,203,0,,,,,
25920,96,96,0,0,,,,,
25921,886,831,36,0,,,,,
25922,74,61,0,0,,,,,
25928,37,37,0,0,,,,,
25932,48,48,0,0,,,,,
25936,33,8,13,0,,,,,
25938,552,398,119,0,,,,,
25942,64,64,0,0,,,,,
25951,1932,1670,107,0,,,,,
25958,205,174,24,0,,,,,
25962,1157,976,97,24,,,,,
25969,425,393,32,0,,,,,
25971,486,428,58,0,,,,,
25972,56,56,0,0,,,,,
25976,792,641,96,0,,,,,
25977,29,29,0,0,,,,,
25978,258,237,12,0,,,,,
25979,206,170,36,0,,,,,
25981,239,185,46,0,,,,,
25984,598,512,48,0,,,,,
25985,56,50,0,0,,,,,
25989,262,190,32,0,,,,,
26003,19212,15646,1606,313,,,,,
26030,222,178,13,0,,,,,
26031,741,661,49,5,,,,,
26032,550,252,46,0,,,,,
26033,1059,864,131,8,,,,,
26034,2022,1829,131,0,,,,,
26035,964,765,104,0,,,,,
26036,249,178,71,0,,,,,
26037,2895,2531,206,33,,,,,
26038,1140,1002,48,0,,,,,
26039,287,218,69,0,,,,,
26040,764,600,88,17,,,,,
26041,6320,5479,413,58,,,,,
26047,2661,2420,151,11,,,,,
26050,556,436,80,0,,,,,
26055,818,643,145,0,,,,,
26056,92,92,0,0,,,,,
26059,1169,958,96,7,,,,,
26060,983,891,36,0,,,,,
26062,9407,7878,828,185,,,,,
26070,3419,2997,214,12,,,,,
26074,568,322,62,0,,,,,
26075,240,151,42,0,,,,,
26101,11579,9245,1416,163,,,,,
26104,6982,6017,655,36,,,,,
26105,5465,4680,443,74,,,,,
26133,521,468,36,0,,,,,
26134,312,283,13,0,,,,,
26136,208,187,0,0,,,,,
26137,153,95,58,0,,,,,
26138,109,109,0,0,,,,,
26141,0,0,0,0,,,,,
26142,1153,1001,138,0,,,,,
26143,1628,1218,280,0,,,,,
26146,362,301,49,0,,,,,
26147,746,675,60,0,,,,,
26148,79,79,0,0,,,,,
26149,852,738,56,3,,,,,
26150,2707,2259,261,0,,,,,
26151,189,145,31,0,,,,,
26152,64,64,0,0,,,,,
26155,2954,2630,146,0,,,,,
26159,1030,843,114,0,,,,,
26160,564,500,24,0,,,,,
26161,72,53,19,0,,,,,
26164,2860,2472,196,34,,,,,
26167,331,269,51,0,,,,,
26169,302,224,78,0,,,,,
26170,2269,1999,153,9,,,,,
26175,1407,1191,144,2,,,,,
26178,161,123,30,0,,,,,
26180,864,636,168,0,,,,,
26181,2908,2455,285,0,,,,,
26184,831,739,68,0,,,,,
26187,2711,2340,197,0,,,,,
26201,8155,6639,722,0,,,,,
26202,288,237,14,37,,,,,
26203,90,84,6,0,,,,,
26205,1029,963,51,0,,,,,
26206,972,750,65,5,,,,,
26208,308,251,50,0,,,,,
26209,122,119,0,0,,,,,
26215,81,49,0,0,,,,,
26217,51,41,0,0,,,,,
26218,991,778,144,0,,,,,
26222,124,98,12,0,,,,,
26224,54,46,8,0,,,,,
26228,0,0,0,0,,,,,
26230,62,62,0,0,,,,,
26234,424,323,53,18,,,,,
26236,0,0,0,0,,,,,
26237,183,161,22,0,,,,,
26238,293,279,14,0,,,,,
26241,6513,5230,665,0,,,,,
26250,1728,1553,104,6,,,,,
26253,1318,1093,191,0,,,,,
26254,175,115,60,0,,,,,
26257,378,285,66,0,,,,,
26259,43,43,0,0,,,,,
26260,658,517,90,3,,,,,
26261,898,754,69,0,,,,,
26263,176,153,23,0,,,,,
26264,311,217,55,0,,,,,
26266,49,49,0,0,,,,,
26267,205,160,38,0,,,,,
26268,42,18,8,0,,,,,
26269,457,400,54,0,,,,,
26270,183,142,41,0,,,,,
26271,148,114,23,4,,,,,
26273,316,224,78,0,,,,,
26275,233,193,29,0,,,,,
26276,79,39,24,0,,,,,
26278,290,199,91,0,,,,,
26280,656,540,106,0,,,,,
26282,0,0,0,0,,,,,
26283,889,797,34,0,,,,,
26285,195,179,16,0,,,,,
26287,1176,949,148,0,,,,,
26288,1133,913,110,0,,,,,
26291,44,44,0,0,,,,,
26292,271,217,23,0,,,,,
26293,220,181,39,0,,,,,
26294,341,261,80,0,,,,,
26296,95,95,0,0,,,,,
26298,12,12,0,0,,,,,
26301,12838,10607,1099,144,,,,,
26320,215,182,10,0,,,,,
26321,254,189,45,0,,,,,
26323,149,132,12,0,,,,,
26325,35,22,9,0,,,,,
26327,46,18,28,0,,,,,
26330,6917,6072,462,0,,,,,
26335,555,370,37,0,,,,,
26337,373,273,65,0,,,,,
26338,279,184,91,0,,,,,
26339,108,108,0,0,,,,,
26342,160,121,31,0,,,,,
26343,34,15,0,0,,,,,
26346,447,387,53,0,,,,,
26347,754,626,46,0,,,,,
26348,40,40,0,0,,,,,
26349,60,60,0,0,,,,,
26351,1419,973,207,3,,,,,
26354,4126,3546,352,12,,,,,
26361,38,21,17,0,,,,,
26362,1283,1091,99,0,,,,,
26366,19,19,0,0,,,,,
26369,352,272,35,0,,,,,
26372,227,171,13,0,,,,,
26374,692,669,16,0,,,,,
26376,173,164,9,0,,,,,
26377,122,107,15,0,,,,,
26378,1919,1657,129,0,,,,,
26384,255,172,62,0,,,,,
26385,1364,1190,105,0,,,,,
26386,869,718,83,0,,,,,
26404,98,72,26,0,,,,,
26405,489,402,87,0,,,,,
26408,1368,1268,47,0,,,,,
26410,437,282,98,0,,,,,
26411,416,294,61,0,,,,,
26412,251,175,76,0,,,,,
26415,1361,1180,106,0,,,,,
26416,2726,2027,251,15,,,,,
26419,348,301,31,0,,,,,
26421,96,83,9,0,,,,,
26422,175,126,21,0,,,,,
26424,148,99,0,0,,,,,
26425,358,300,24,0,,,,,
26426,2739,2168,362,24,,,,,
26430,131,100,2,0,,,,,
26431,2181,1876,149,0,,,,,
26435,41,41,0,0,,,,,
26436,78,78,0,0,,,,,
26437,135,108,21,0,,,,,
26438,68,53,15,0,,,,,
26440,397,371,11,0,,,,,
26443,68,61,0,0,,,,,
26444,1641,1308,306,13,,,,,
26447,415,377,16,0,,,,,
26448,348,272,76,0,,,,,
26451,349,291,35,0,,,,,
26452,3265,2822,294,0,,,,,
26456,1243,991,129,0,,,,,
26501,9211,6967,750,146,,,,,
26505,17398,11561,1597,584,,,,,
26508,16647,14039,1751,170,,,,,
26519,813,669,109,0,,,,,
26520,349,237,80,0,,,,,
26521,84,81,3,0,,,,,
26525,2721,2048,481,0,,,,,
26534,825,673,47,11,,,,,
26537,2468,2066,231,25,,,,,
26541,1471,1376,47,0,,,,,
26542,946,796,125,0,,,,,
26543,139,77,62,0,,,,,
26547,1006,793,115,0,,,,,
26554,19069,16122,1433,177,,,,,
26559,541,492,26,0,,,,,
26560,121,103,0,0,,,,,
26562,115,103,12,0,,,,,
26563,215,170,45,0,,,,,
26568,303,257,13,0,,,,,
26570,1544,1229,215,0,,,,,
26571,799,714,35,0,,,,,
26572,193,193,0,0,,,,,
26574,201,184,2,0,,,,,
26575,359,313,38,0,,,,,
26576,46,37,9,0,,,,,
26581,255,195,35,0,,,,,
26582,2068,1652,257,13,,,,,
26585,177,177,0,0,,,,,
26586,167,167,0,0,,,,,
26587,205,191,14,0,,,,,
26588,1080,981,58,8,,,,,
26590,191,150,41,0,,,,,
26591,499,397,96,0,,,,,
26601,1711,1414,117,0,,,,,
26610,302,286,16,0,,,,,
26611,14,8,6,0,,,,,
26615,151,151,0,0,,,,,
26617,147,147,0,0,,,,,
26619,168,129,39,0,,,,,
26621,362,357,0,0,,,,,
